Year,Chart,Negative,Neutral,Positive,Compound
1972,1,0.0,1.0,0.0,0.0
1972,2,0.5,0.5,0.0,-0.25
1972,3,0.0,1.0,0.0,0.0
1972,4,0.0,1.0,0.0,0.0
1972,5,0.0,1.0,0.0,0.0
1972,6,0.0,1.0,0.0,0.0
1972,7,0.0,1.0,0.0,0.0
1972,8,0.0,1.0,0.0,0.0
1972,9,0.0,1.0,0.0,0.0
1972,10,0.0,1.0,0.0,0.0
1972,11,0.0,1.0,0.0,0.0
1972,12,0.0,0.625,0.375,0.2023
1972,13,0.0,1.0,0.0,0.0
1972,14,0.0,0.588,0.412,0.4215
1972,15,0.0,1.0,0.0,0.0
1972,16,0.093,0.61,0.297,0.5687
1972,17,0.0,1.0,0.0,0.0
1972,18,0.0,0.441,0.559,0.5859
1972,19,0.0,1.0,0.0,0.0
1972,20,0.0,1.0,0.0,0.0
1972,21,0.0,1.0,0.0,0.0
1972,22,0.0,1.0,0.0,0.0
1972,23,0.5,0.5,0.0,-0.25
1972,24,0.0,0.685,0.315,0.3182
1972,25,0.0,1.0,0.0,0.0
1972,26,0.0,1.0,0.0,0.0
1972,27,0.423,0.577,0.0,-0.296
1972,28,0.0,1.0,0.0,0.0
1972,29,0.42,0.29,0.29,-0.2263
1972,30,0.0,0.351,0.649,0.5719
1972,31,0.0,1.0,0.0,0.0
1972,32,0.0,1.0,0.0,0.0
1972,33,0.0,1.0,0.0,0.0
1972,34,0.0,1.0,0.0,0.0
1972,35,0.0,1.0,0.0,0.0
1972,36,0.385,0.615,0.0,-0.3612
1972,37,0.0,0.0,1.0,0.4939
1972,38,0.0,1.0,0.0,0.0
1972,39,0.0,1.0,0.0,0.0
1972,40,0.0,1.0,0.0,0.0
1972,41,0.0,1.0,0.0,0.0
1972,42,0.0,0.204,0.796,0.5994
1972,43,0.0,1.0,0.0,0.0
1972,44,0.608,0.392,0.0,-0.4767
1972,45,0.0,1.0,0.0,0.0
1972,46,0.0,0.27,0.73,0.4019
1972,47,0.0,0.526,0.474,0.4019
1972,48,0.0,0.192,0.808,0.6369
1972,49,0.0,0.426,0.574,0.4019
1972,50,0.0,1.0,0.0,0.0
1972,51,0.0,1.0,0.0,0.0
1972,52,0.0,1.0,0.0,0.0
1972,53,0.0,1.0,0.0,0.0
1972,54,0.0,1.0,0.0,0.0
1972,55,0.0,0.588,0.412,0.6369
1972,56,0.0,1.0,0.0,0.0
1972,57,0.0,1.0,0.0,0.0
1972,58,0.0,0.417,0.583,0.6369
1972,59,0.0,0.543,0.457,0.6369
1972,60,0.0,1.0,0.0,0.0
1972,61,0.0,1.0,0.0,0.0
1972,62,0.0,0.417,0.583,0.6369
1972,63,0.0,1.0,0.0,0.0
1972,64,0.0,1.0,0.0,0.0
1972,65,0.574,0.426,0.0,-0.4019
1972,66,0.0,1.0,0.0,0.0
1972,67,0.0,0.192,0.808,0.6369
1972,68,0.0,0.703,0.297,0.2755
1972,69,0.0,1.0,0.0,0.0
1972,70,0.0,1.0,0.0,0.0
1972,71,0.0,0.0,1.0,0.5859
1972,72,0.0,0.0,1.0,0.1027
1972,73,0.0,1.0,0.0,0.0
1972,74,0.0,0.345,0.655,0.6908
1972,75,0.0,1.0,0.0,0.0
1972,76,0.0,1.0,0.0,0.0
1972,77,0.0,0.543,0.457,0.6369
1972,78,0.0,1.0,0.0,0.0
1972,79,0.0,1.0,0.0,0.0
1972,80,0.0,1.0,0.0,0.0
1972,81,0.333,0.667,0.0,-0.3612
1972,82,0.811,0.189,0.0,-0.6486
1972,83,0.0,0.323,0.677,0.6369
1972,84,0.0,1.0,0.0,0.0
1972,85,0.0,1.0,0.0,0.0
1972,86,0.0,1.0,0.0,0.0
1972,87,0.0,0.417,0.583,0.4215
1972,88,0.0,1.0,0.0,0.0
1972,89,0.0,1.0,0.0,0.0
1972,90,0.0,1.0,0.0,0.0
1972,91,0.0,1.0,0.0,0.0
1972,92,0.0,1.0,0.0,0.0
1972,93,0.0,0.592,0.408,0.7351
1972,94,0.0,1.0,0.0,0.0
1972,95,0.0,1.0,0.0,0.0
1972,96,0.0,1.0,0.0,0.0
1972,97,0.0,0.592,0.408,0.7351
1972,98,0.0,0.625,0.375,0.6369
1972,99,0.0,0.58,0.42,0.4404
1972,100,0.0,1.0,0.0,0.0
1973,1,0.0,1.0,0.0,0.0
1973,2,0.778,0.222,0.0,-0.7906
1973,3,0.468,0.532,0.0,-0.6597
1973,4,0.0,1.0,0.0,0.0
1973,5,0.0,0.192,0.808,0.6369
1973,6,0.0,1.0,0.0,0.0
1973,7,0.0,1.0,0.0,0.0
1973,8,0.0,1.0,0.0,0.0
1973,9,0.607,0.393,0.0,-0.4754
1973,10,0.0,1.0,0.0,0.0
1973,11,0.0,1.0,0.0,0.0
1973,12,0.0,1.0,0.0,0.0
1973,13,0.0,1.0,0.0,0.0
1973,14,0.0,1.0,0.0,0.0
1973,15,0.0,1.0,0.0,0.0
1973,16,0.0,1.0,0.0,0.0
1973,17,0.0,1.0,0.0,0.0
1973,18,0.0,1.0,0.0,0.0
1973,19,0.0,0.652,0.348,0.4939
1973,20,0.0,1.0,0.0,0.0
1973,21,0.0,1.0,0.0,0.0
1973,22,0.0,1.0,0.0,0.0
1973,23,0.0,1.0,0.0,0.0
1973,24,0.508,0.492,0.0,-0.4767
1973,25,0.0,1.0,0.0,0.0
1973,26,0.0,1.0,0.0,0.0
1973,27,0.0,0.244,0.756,0.7351
1973,28,0.0,1.0,0.0,0.0
1973,29,0.0,1.0,0.0,0.0
1973,30,0.286,0.714,0.0,-0.25
1973,31,0.0,1.0,0.0,0.0
1973,32,0.0,0.192,0.808,0.6369
1973,33,0.0,0.625,0.375,0.6369
1973,34,0.0,0.7,0.3,0.4588
1973,35,0.0,1.0,0.0,0.0
1973,36,0.0,1.0,0.0,0.0
1973,37,0.0,1.0,0.0,0.0
1973,38,0.0,1.0,0.0,0.0
1973,39,0.0,0.286,0.714,0.3612
1973,40,0.0,0.294,0.706,0.34
1973,41,0.0,1.0,0.0,0.0
1973,42,0.0,0.438,0.562,0.8271
1973,43,0.0,0.794,0.206,0.0772
1973,44,0.0,1.0,0.0,0.0
1973,45,0.0,1.0,0.0,0.0
1973,46,0.0,0.625,0.375,0.2023
1973,47,0.148,0.463,0.389,0.5574
1973,48,0.0,1.0,0.0,0.0
1973,49,0.0,1.0,0.0,0.0
1973,50,0.0,1.0,0.0,0.0
1973,51,0.0,1.0,0.0,0.0
1973,52,0.0,1.0,0.0,0.0
1973,53,0.0,1.0,0.0,0.0
1973,54,0.0,0.536,0.464,0.3818
1973,55,0.0,1.0,0.0,0.0
1973,56,0.565,0.435,0.0,-0.5994
1973,57,0.0,1.0,0.0,0.0
1973,58,0.0,1.0,0.0,0.0
1973,59,0.0,1.0,0.0,0.0
1973,60,0.0,0.788,0.212,0.2235
1973,61,0.0,1.0,0.0,0.0
1973,62,0.0,1.0,0.0,0.0
1973,63,0.0,1.0,0.0,0.0
1973,64,0.0,1.0,0.0,0.0
1973,65,0.0,1.0,0.0,0.0
1973,66,0.0,1.0,0.0,0.0
1973,67,0.0,1.0,0.0,0.0
1973,68,0.0,1.0,0.0,0.0
1973,69,0.0,1.0,0.0,0.0
1973,70,0.0,1.0,0.0,0.0
1973,71,0.0,1.0,0.0,0.0
1973,72,0.0,1.0,0.0,0.0
1973,73,0.0,1.0,0.0,0.0
1973,74,0.0,1.0,0.0,0.0
1973,75,0.0,1.0,0.0,0.0
1973,76,0.0,1.0,0.0,0.0
1973,77,0.33,0.67,0.0,-0.2433
1973,78,0.302,0.698,0.0,-0.3818
1973,79,0.0,1.0,0.0,0.0
1973,80,0.0,0.0,1.0,0.6249
1973,81,0.0,0.0,1.0,0.4939
1973,82,0.0,0.541,0.459,0.5267
1973,83,0.0,0.256,0.744,0.4404
1973,84,0.583,0.417,0.0,-0.1027
1973,85,0.0,1.0,0.0,0.0
1973,86,0.0,1.0,0.0,0.0
1973,87,0.0,0.652,0.348,0.4939
1973,88,0.0,1.0,0.0,0.0
1973,89,0.0,1.0,0.0,0.0
1973,90,0.0,1.0,0.0,0.0
1973,91,0.0,1.0,0.0,0.0
1973,92,0.0,1.0,0.0,0.0
1973,93,0.0,1.0,0.0,0.0
1973,94,0.0,1.0,0.0,0.0
1973,95,0.0,0.526,0.474,0.4019
1973,96,0.0,0.233,0.767,0.5106
1973,97,0.0,1.0,0.0,0.0
1973,98,0.0,1.0,0.0,0.0
1973,99,0.0,1.0,0.0,0.0
1973,100,0.0,1.0,0.0,0.0
1974,1,0.0,1.0,0.0,0.0
1974,2,0.0,1.0,0.0,0.0
1974,3,0.0,1.0,0.0,0.0
1974,4,0.0,0.488,0.512,0.6369
1974,5,0.0,1.0,0.0,0.0
1974,6,0.0,1.0,0.0,0.0
1974,7,0.0,1.0,0.0,0.0
1974,8,0.0,1.0,0.0,0.0
1974,9,0.0,1.0,0.0,0.0
1974,10,0.605,0.395,0.0,-0.6808
1974,11,0.0,1.0,0.0,0.0
1974,12,0.0,1.0,0.0,0.0
1974,13,0.0,1.0,0.0,0.0
1974,14,0.0,1.0,0.0,0.0
1974,15,0.0,1.0,0.0,0.0
1974,16,0.0,1.0,0.0,0.0
1974,17,0.0,1.0,0.0,0.0
1974,18,0.0,0.484,0.516,0.4939
1974,19,0.0,1.0,0.0,0.0
1974,20,0.0,0.571,0.429,0.128
1974,21,0.494,0.506,0.0,-0.4449
1974,22,0.0,1.0,0.0,0.0
1974,23,0.0,0.417,0.583,0.6361
1974,24,0.0,1.0,0.0,0.0
1974,25,0.0,1.0,0.0,0.0
1974,26,0.0,1.0,0.0,0.0
1974,27,0.0,1.0,0.0,0.0
1974,28,0.0,1.0,0.0,0.0
1974,29,0.0,0.4,0.6,0.4588
1974,30,0.0,1.0,0.0,0.0
1974,31,0.0,1.0,0.0,0.0
1974,32,0.0,0.588,0.412,0.6369
1974,33,0.0,1.0,0.0,0.0
1974,34,0.0,0.588,0.412,0.6369
1974,35,0.0,0.23,0.77,0.7717
1974,36,0.482,0.518,0.0,-0.4063
1974,37,0.0,1.0,0.0,0.0
1974,38,0.0,1.0,0.0,0.0
1974,39,0.0,0.625,0.375,0.2023
1974,40,0.0,0.4,0.6,0.128
1974,41,0.0,1.0,0.0,0.0
1974,42,0.0,1.0,0.0,0.0
1974,43,0.0,1.0,0.0,0.0
1974,44,0.0,1.0,0.0,0.0
1974,45,0.0,1.0,0.0,0.0
1974,46,0.545,0.455,0.0,-0.5574
1974,47,0.0,1.0,0.0,0.0
1974,48,0.0,0.278,0.722,0.3818
1974,49,0.0,1.0,0.0,0.0
1974,50,0.0,1.0,0.0,0.0
1974,51,0.189,0.463,0.348,0.2584
1974,52,0.0,1.0,0.0,0.0
1974,53,0.0,0.27,0.73,0.4019
1974,54,0.0,1.0,0.0,0.0
1974,55,0.0,1.0,0.0,0.0
1974,56,0.0,0.508,0.492,0.4404
1974,57,0.0,1.0,0.0,0.0
1974,58,0.0,0.476,0.524,0.5106
1974,59,0.0,1.0,0.0,0.0
1974,60,0.0,0.575,0.425,0.5719
1974,61,0.0,1.0,0.0,0.0
1974,62,0.0,1.0,0.0,0.0
1974,63,0.0,0.484,0.516,0.4939
1974,64,0.0,0.192,0.808,0.6369
1974,65,0.0,0.566,0.434,0.3182
1974,66,0.0,1.0,0.0,0.0
1974,67,0.0,0.323,0.677,0.6369
1974,68,0.0,1.0,0.0,0.0
1974,69,0.0,1.0,0.0,0.0
1974,70,0.0,1.0,0.0,0.0
1974,71,0.444,0.556,0.0,-0.296
1974,72,0.0,1.0,0.0,0.0
1974,73,0.0,1.0,0.0,0.0
1974,74,0.0,1.0,0.0,0.0
1974,75,0.0,0.488,0.512,0.6369
1974,76,0.0,1.0,0.0,0.0
1974,77,0.0,1.0,0.0,0.0
1974,78,0.0,1.0,0.0,0.0
1974,79,0.0,1.0,0.0,0.0
1974,80,0.0,0.192,0.808,0.6369
1974,81,0.0,1.0,0.0,0.0
1974,82,0.0,1.0,0.0,0.0
1974,83,0.0,0.0,1.0,0.6369
1974,84,0.0,1.0,0.0,0.0
1974,85,0.0,0.625,0.375,0.6369
1974,86,0.0,1.0,0.0,0.0
1974,87,0.0,1.0,0.0,0.0
1974,88,0.0,0.624,0.376,0.3412
1974,89,0.0,0.211,0.789,0.8162
1974,90,0.0,1.0,0.0,0.0
1974,91,0.0,1.0,0.0,0.0
1974,92,0.226,0.377,0.396,0.4215
1974,93,0.0,1.0,0.0,0.0
1974,94,0.0,1.0,0.0,0.0
1974,95,0.0,1.0,0.0,0.0
1974,96,0.0,1.0,0.0,0.0
1974,97,0.0,0.122,0.878,0.802
1974,98,0.0,1.0,0.0,0.0
1974,99,0.0,1.0,0.0,0.0
1974,100,0.0,0.192,0.808,0.6369
1975,1,0.0,0.488,0.512,0.6369
1975,2,0.0,1.0,0.0,0.0
1975,3,0.0,0.192,0.808,0.6369
1975,4,0.0,1.0,0.0,0.0
1975,5,0.0,0.517,0.483,0.4215
1975,6,0.0,0.448,0.552,0.5719
1975,7,0.0,1.0,0.0,0.0
1975,8,0.0,0.0,1.0,0.4404
1975,9,0.0,0.484,0.516,0.4939
1975,10,0.0,1.0,0.0,0.0
1975,11,0.0,0.395,0.605,0.5574
1975,12,0.0,1.0,0.0,0.0
1975,13,0.0,0.192,0.808,0.8555
1975,14,0.0,1.0,0.0,0.0
1975,15,0.878,0.122,0.0,-0.802
1975,16,0.0,1.0,0.0,0.0
1975,17,0.0,1.0,0.0,0.0
1975,18,0.256,0.744,0.0,-0.4767
1975,19,0.574,0.426,0.0,-0.7741
1975,20,0.0,1.0,0.0,0.0
1975,21,0.0,1.0,0.0,0.0
1975,22,0.0,1.0,0.0,0.0
1975,23,0.0,1.0,0.0,0.0
1975,24,0.39,0.61,0.0,-0.3724
1975,25,0.0,0.488,0.512,0.6369
1975,26,0.0,1.0,0.0,0.0
1975,27,0.0,1.0,0.0,0.0
1975,28,0.681,0.319,0.0,-0.7506
1975,29,0.565,0.435,0.0,-0.3818
1975,30,0.0,1.0,0.0,0.0
1975,31,1.0,0.0,0.0,-0.34
1975,32,0.0,1.0,0.0,0.0
1975,33,0.0,0.465,0.535,0.3182
1975,34,0.0,1.0,0.0,0.0
1975,35,0.0,1.0,0.0,0.0
1975,36,0.0,1.0,0.0,0.0
1975,37,0.0,1.0,0.0,0.0
1975,38,0.0,1.0,0.0,0.0
1975,39,0.0,1.0,0.0,0.0
1975,40,0.0,1.0,0.0,0.0
1975,41,0.0,1.0,0.0,0.0
1975,42,0.0,1.0,0.0,0.0
1975,43,0.529,0.471,0.0,-0.5216
1975,44,0.0,0.27,0.73,0.4019
1975,45,0.0,0.323,0.677,0.6369
1975,46,0.0,1.0,0.0,0.0
1975,47,0.0,0.435,0.565,0.5994
1975,48,0.0,1.0,0.0,0.0
1975,49,0.0,1.0,0.0,0.0
1975,50,0.0,0.179,0.821,0.5574
1975,51,0.361,0.164,0.475,0.1779
1975,52,0.0,1.0,0.0,0.0
1975,53,0.0,1.0,0.0,0.0
1975,54,0.0,1.0,0.0,0.0
1975,55,0.0,1.0,0.0,0.0
1975,56,0.0,1.0,0.0,0.0
1975,57,0.0,1.0,0.0,0.0
1975,58,0.0,1.0,0.0,0.0
1975,59,0.0,1.0,0.0,0.0
1975,60,0.0,1.0,0.0,0.0
1975,61,0.0,1.0,0.0,0.0
1975,62,0.778,0.222,0.0,-0.5423
1975,63,0.0,1.0,0.0,0.0
1975,64,0.0,1.0,0.0,0.0
1975,65,0.0,1.0,0.0,0.0
1975,66,0.0,1.0,0.0,0.0
1975,67,0.0,0.417,0.583,0.6361
1975,68,0.0,0.23,0.77,0.7717
1975,69,0.0,0.504,0.496,0.7845
1975,70,0.0,1.0,0.0,0.0
1975,71,0.512,0.488,0.0,-0.2732
1975,72,0.0,1.0,0.0,0.0
1975,73,0.578,0.422,0.0,-0.4784
1975,74,0.0,1.0,0.0,0.0
1975,75,0.0,1.0,0.0,0.0
1975,76,0.0,1.0,0.0,0.0
1975,77,0.565,0.435,0.0,-0.0772
1975,78,0.811,0.189,0.0,-0.6486
1975,79,0.0,1.0,0.0,0.0
1975,80,0.0,1.0,0.0,0.0
1975,81,0.0,1.0,0.0,0.0
1975,82,0.0,1.0,0.0,0.0
1975,83,0.714,0.286,0.0,-0.3612
1975,84,0.0,0.417,0.583,0.6369
1975,85,0.0,1.0,0.0,0.0
1975,86,0.0,1.0,0.0,0.0
1975,87,0.815,0.185,0.0,-0.5267
1975,88,0.0,1.0,0.0,0.0
1975,89,0.0,1.0,0.0,0.0
1975,90,0.0,1.0,0.0,0.0
1975,91,0.0,1.0,0.0,0.0
1975,92,0.0,0.588,0.412,0.4215
1975,93,0.778,0.222,0.0,-0.5423
1975,94,0.0,1.0,0.0,0.0
1975,95,0.545,0.455,0.0,-0.34
1975,96,0.0,1.0,0.0,0.0
1975,97,0.0,0.357,0.643,0.5574
1975,98,0.0,1.0,0.0,0.0
1975,99,0.0,0.488,0.512,0.2732
1975,100,0.0,1.0,0.0,0.0
1976,1,0.0,0.159,0.841,0.6486
1976,2,0.0,1.0,0.0,0.0
1976,3,0.0,1.0,0.0,0.0
1976,4,0.0,1.0,0.0,0.0
1976,5,0.241,0.345,0.414,0.25
1976,6,0.0,0.517,0.483,0.4215
1976,7,0.0,0.192,0.808,0.6369
1976,8,0.133,0.444,0.422,0.5574
1976,9,0.0,0.128,0.872,0.7783
1976,10,0.0,1.0,0.0,0.0
1976,11,0.0,0.286,0.714,0.3612
1976,12,0.0,0.204,0.796,0.5994
1976,13,0.0,1.0,0.0,0.0
1976,14,0.0,1.0,0.0,0.0
1976,15,0.0,0.192,0.808,0.6369
1976,16,0.0,1.0,0.0,0.0
1976,17,0.0,1.0,0.0,0.0
1976,18,0.0,1.0,0.0,0.0
1976,19,0.0,1.0,0.0,0.0
1976,20,0.0,1.0,0.0,0.0
1976,21,0.0,0.572,0.428,0.6697
1976,22,0.0,0.37,0.63,0.5267
1976,23,0.425,0.0,0.575,0.2732
1976,24,0.0,1.0,0.0,0.0
1976,25,0.0,1.0,0.0,0.0
1976,26,0.459,0.541,0.0,-0.34
1976,27,0.0,0.0,1.0,0.802
1976,28,0.0,1.0,0.0,0.0
1976,29,0.0,1.0,0.0,0.0
1976,30,0.0,0.192,0.808,0.6369
1976,31,0.0,1.0,0.0,0.0
1976,32,0.31,0.46,0.23,-0.2187
1976,33,0.0,1.0,0.0,0.0
1976,34,0.0,1.0,0.0,0.0
1976,35,0.0,1.0,0.0,0.0
1976,36,0.0,0.417,0.583,0.6369
1976,37,0.0,0.333,0.667,0.25
1976,38,0.0,1.0,0.0,0.0
1976,39,0.455,0.545,0.0,-0.3612
1976,40,0.0,1.0,0.0,0.0
1976,41,0.0,0.263,0.737,0.8555
1976,42,0.0,1.0,0.0,0.0
1976,43,0.0,1.0,0.0,0.0
1976,44,0.0,0.25,0.75,0.4588
1976,45,0.0,0.667,0.333,0.3612
1976,46,0.0,1.0,0.0,0.0
1976,47,0.0,1.0,0.0,0.0
1976,48,0.231,0.769,0.0,-0.0516
1976,49,1.0,0.0,0.0,-0.2023
1976,50,0.0,1.0,0.0,0.0
1976,51,0.0,0.333,0.667,0.25
1976,52,0.0,0.192,0.808,0.6369
1976,53,0.0,0.417,0.583,0.6369
1976,54,0.0,1.0,0.0,0.0
1976,55,0.815,0.185,0.0,-0.6597
1976,56,0.241,0.37,0.389,0.3818
1976,57,0.0,1.0,0.0,0.0
1976,58,0.0,0.25,0.75,0.4588
1976,59,0.0,1.0,0.0,0.0
1976,60,0.232,0.421,0.347,0.2732
1976,61,0.0,0.58,0.42,0.4404
1976,62,0.0,1.0,0.0,0.0
1976,63,0.0,1.0,0.0,0.0
1976,64,0.0,1.0,0.0,0.0
1976,65,0.0,1.0,0.0,0.0
1976,66,0.0,1.0,0.0,0.0
1976,67,0.0,1.0,0.0,0.0
1976,68,0.0,1.0,0.0,0.0
1976,69,0.0,1.0,0.0,0.0
1976,70,0.815,0.185,0.0,-0.6597
1976,71,0.0,1.0,0.0,0.0
1976,72,0.0,0.256,0.744,0.4404
1976,73,0.0,1.0,0.0,0.0
1976,74,0.0,1.0,0.0,0.0
1976,75,0.0,1.0,0.0,0.0
1976,76,0.0,1.0,0.0,0.0
1976,77,0.0,1.0,0.0,0.0
1976,78,0.0,1.0,0.0,0.0
1976,79,0.0,1.0,0.0,0.0
1976,80,0.0,1.0,0.0,0.0
1976,81,0.0,1.0,0.0,0.0
1976,82,0.0,1.0,0.0,0.0
1976,83,0.0,0.213,0.787,0.8126
1976,84,0.0,0.323,0.677,0.6369
1976,85,0.0,1.0,0.0,0.0
1976,86,0.0,1.0,0.0,0.0
1976,87,0.0,1.0,0.0,0.0
1976,88,0.0,0.417,0.583,0.6369
1976,89,0.0,0.488,0.512,0.6369
1976,90,0.0,0.476,0.524,0.5106
1976,91,0.219,0.781,0.0,-0.1027
1976,92,0.0,1.0,0.0,0.0
1976,93,0.0,1.0,0.0,0.0
1976,94,0.0,1.0,0.0,0.0
1976,95,0.0,0.769,0.231,0.128
1976,96,0.0,1.0,0.0,0.0
1976,97,0.0,1.0,0.0,0.0
1976,98,0.0,1.0,0.0,0.0
1976,99,0.0,1.0,0.0,0.0
1976,100,0.0,1.0,0.0,0.0
1977,1,0.0,1.0,0.0,0.0
1977,2,0.0,0.794,0.206,0.0772
1977,3,0.0,0.192,0.808,0.8555
1977,4,0.0,1.0,0.0,0.0
1977,5,0.0,1.0,0.0,0.0
1977,6,0.0,0.286,0.714,0.3612
1977,7,0.0,0.777,0.223,0.0382
1977,8,0.0,0.625,0.375,0.6369
1977,9,0.0,1.0,0.0,0.0
1977,10,0.27,0.27,0.459,0.34
1977,11,0.0,1.0,0.0,0.0
1977,12,0.0,1.0,0.0,0.0
1977,13,0.0,0.667,0.333,0.3612
1977,14,0.0,1.0,0.0,0.0
1977,15,0.0,1.0,0.0,0.0
1977,16,0.0,1.0,0.0,0.0
1977,17,0.0,0.488,0.512,0.6369
1977,18,0.0,1.0,0.0,0.0
1977,19,0.0,1.0,0.0,0.0
1977,20,0.0,1.0,0.0,0.0
1977,21,0.0,1.0,0.0,0.0
1977,22,0.0,1.0,0.0,0.0
1977,23,0.0,0.217,0.783,0.5574
1977,24,0.0,1.0,0.0,0.0
1977,25,0.0,1.0,0.0,0.0
1977,26,0.0,1.0,0.0,0.0
1977,27,0.0,1.0,0.0,0.0
1977,28,0.0,0.545,0.455,0.3612
1977,29,0.0,1.0,0.0,0.0
1977,30,0.0,1.0,0.0,0.0
1977,31,0.0,0.615,0.385,0.3612
1977,32,0.0,1.0,0.0,0.0
1977,33,0.0,0.0,1.0,0.4404
1977,34,0.0,1.0,0.0,0.0
1977,35,0.0,0.543,0.457,0.6369
1977,36,0.0,1.0,0.0,0.0
1977,37,0.0,0.615,0.385,0.3612
1977,38,0.0,1.0,0.0,0.0
1977,39,0.0,0.0,1.0,0.4019
1977,40,0.0,0.238,0.762,0.4939
1977,41,0.0,1.0,0.0,0.0
1977,42,0.0,1.0,0.0,0.0
1977,43,0.0,1.0,0.0,0.0
1977,44,0.0,0.543,0.457,0.6369
1977,45,0.0,1.0,0.0,0.0
1977,46,0.0,1.0,0.0,0.0
1977,47,0.0,1.0,0.0,0.0
1977,48,0.0,1.0,0.0,0.0
1977,49,0.0,1.0,0.0,0.0
1977,50,0.714,0.286,0.0,-0.3612
1977,51,0.0,0.0,1.0,0.4019
1977,52,0.0,0.346,0.654,0.2235
1977,53,0.0,1.0,0.0,0.0
1977,54,0.0,1.0,0.0,0.0
1977,55,0.0,1.0,0.0,0.0
1977,56,0.0,1.0,0.0,0.0
1977,57,0.0,0.488,0.512,0.6369
1977,58,0.0,1.0,0.0,0.0
1977,59,0.0,1.0,0.0,0.0
1977,60,0.0,1.0,0.0,0.0
1977,61,0.0,1.0,0.0,0.0
1977,62,0.0,1.0,0.0,0.0
1977,63,0.0,1.0,0.0,0.0
1977,64,0.0,1.0,0.0,0.0
1977,65,0.0,1.0,0.0,0.0
1977,66,0.0,0.644,0.356,0.2975
1977,67,0.444,0.556,0.0,-0.34
1977,68,0.0,1.0,0.0,0.0
1977,69,0.0,1.0,0.0,0.0
1977,70,0.739,0.261,0.0,-0.6876
1977,71,0.545,0.455,0.0,-0.5574
1977,72,0.0,1.0,0.0,0.0
1977,73,0.0,1.0,0.0,0.0
1977,74,0.0,1.0,0.0,0.0
1977,75,0.0,0.417,0.583,0.6369
1977,76,0.0,1.0,0.0,0.0
1977,77,0.0,1.0,0.0,0.0
1977,78,0.0,1.0,0.0,0.0
1977,79,0.0,1.0,0.0,0.0
1977,80,0.0,0.323,0.677,0.6369
1977,81,0.0,1.0,0.0,0.0
1977,82,0.0,0.281,0.719,0.3724
1977,83,0.0,0.508,0.492,0.4404
1977,84,0.0,1.0,0.0,0.0
1977,85,0.0,1.0,0.0,0.0
1977,86,0.0,0.679,0.321,0.4168
1977,87,0.0,1.0,0.0,0.0
1977,88,0.0,0.323,0.677,0.6369
1977,89,0.0,0.192,0.808,0.6369
1977,90,0.0,1.0,0.0,0.0
1977,91,0.0,1.0,0.0,0.0
1977,92,0.0,1.0,0.0,0.0
1977,93,0.0,1.0,0.0,0.0
1977,94,0.0,1.0,0.0,0.0
1977,95,0.178,0.822,0.0,-0.0772
1977,96,0.0,0.454,0.546,0.3412
1977,97,0.0,1.0,0.0,0.0
1977,98,0.0,0.323,0.677,0.6369
1977,99,0.545,0.455,0.0,-0.5574
1977,100,0.706,0.294,0.0,-0.34
1978,1,0.0,1.0,0.0,0.0
1978,2,0.0,1.0,0.0,0.0
1978,3,0.0,1.0,0.0,0.0
1978,4,0.0,0.278,0.722,0.3818
1978,5,0.0,0.517,0.483,0.4215
1978,6,0.0,0.488,0.512,0.6369
1978,7,0.0,1.0,0.0,0.0
1978,8,0.0,1.0,0.0,0.0
1978,9,0.0,1.0,0.0,0.0
1978,10,0.0,1.0,0.0,0.0
1978,11,0.0,1.0,0.0,0.0
1978,12,0.706,0.294,0.0,-0.34
1978,13,0.0,0.755,0.245,0.0772
1978,14,0.0,1.0,0.0,0.0
1978,15,0.0,1.0,0.0,0.0
1978,16,0.615,0.385,0.0,-0.1531
1978,17,0.0,1.0,0.0,0.0
1978,18,0.0,0.425,0.575,0.4033
1978,19,0.0,1.0,0.0,0.0
1978,20,0.0,1.0,0.0,0.0
1978,21,0.0,0.385,0.615,0.4927
1978,22,0.0,1.0,0.0,0.0
1978,23,0.0,0.23,0.77,0.7717
1978,24,0.0,1.0,0.0,0.0
1978,25,0.0,0.638,0.362,0.5267
1978,26,0.0,1.0,0.0,0.0
1978,27,0.413,0.587,0.0,-0.2755
1978,28,0.0,1.0,0.0,0.0
1978,29,0.0,1.0,0.0,0.0
1978,30,0.0,0.637,0.363,0.431
1978,31,0.0,1.0,0.0,0.0
1978,32,0.0,0.6,0.4,0.25
1978,33,0.0,1.0,0.0,0.0
1978,34,0.0,1.0,0.0,0.0
1978,35,0.405,0.253,0.342,-0.128
1978,36,0.0,1.0,0.0,0.0
1978,37,0.0,1.0,0.0,0.0
1978,38,0.0,1.0,0.0,0.0
1978,39,0.0,1.0,0.0,0.0
1978,40,0.0,1.0,0.0,0.0
1978,41,0.0,1.0,0.0,0.0
1978,42,0.0,1.0,0.0,0.0
1978,43,0.0,0.192,0.808,0.6369
1978,44,0.0,0.417,0.583,0.6369
1978,45,0.0,0.323,0.677,0.6369
1978,46,0.0,0.488,0.512,0.6369
1978,47,0.0,1.0,0.0,0.0
1978,48,0.0,1.0,0.0,0.0
1978,49,0.0,1.0,0.0,0.0
1978,50,0.0,1.0,0.0,0.0
1978,51,0.0,0.208,0.792,0.5859
1978,52,0.0,1.0,0.0,0.0
